x=13.689; y=-1.035; t=22.524; error=0.0;
x=9.59324459643412; y=1.384746596353695; t=27.738; error=0.00035219429800190273;
x=9.587246378738758; y=1.390748378129056; t=27.75; error=0.00035215912433094615;
x=9.580248031768665; y=1.396750306126473; t=27.762; error=0.00035194713913320303;
x=9.573249496871215; y=1.401752356634932; t=27.774; error=0.00035153367549646726;
x=9.566251245590722; y=1.4077543962061998; t=27.786; error=0.0003513482181341276;
x=9.559252675877675; y=1.412756398002644; t=27.797; error=0.00035098010239156845;
x=9.552254259223439; y=1.417758613944976; t=27.808; error=0.0003505923277310354;
x=9.545255868899769; y=1.4227608667252296; t=27.819; error=0.000350219384060193;
x=9.538257470109269; y=1.4277631076599613; t=27.83; error=0.0003498697442415487;
x=9.531258747465797; y=1.4317653422057819; t=27.841; error=0.00034930578501274784;
x=9.525260369804748; y=1.4367672883705684; t=27.851; error=0.0003492093035659864;
x=9.519261615442966; y=1.4407691561978464; t=27.862; error=0.0003489004170118576;
x=9.513262821194312; y=1.444770964234511; t=27.873; error=0.0003486149194350005;
x=9.507263999365716; y=1.4487727309279548; t=27.883; error=0.0003483488139877953;
x=9.501265192612705; y=1.4527745202202622; t=27.894; error=0.0003480923051490493;
x=9.49526610027485; y=1.455776334858428; t=27.904; error=0.000347613940788307;
x=9.489267285945072; y=1.4597781127929004; t=27.915; error=0.00034738409449348466;
x=9.483268367822609; y=1.4637797351339001; t=27.925; error=0.0003471856843957994;
x=9.477269155731022; y=1.4667813104336664; t=27.936; error=0.0003467995587731698;
x=9.471270322358576; y=1.470783059822324; t=27.946; error=0.0003466081623911311;
x=9.464271146623622; y=1.4737849823781564; t=27.957; error=0.0003460535640685656;
x=9.456272312263767; y=1.4777873128097463; t=27.967; error=0.00034552830549207245;
x=9.44827315424403; y=1.4807895571327903; t=27.978; error=0.0003448179829860836;
x=9.440274394704804; y=1.4847920370932224; t=27.988; error=0.00034429787193712187;
x=9.431275324614322; y=1.4877948253818947; t=28.0; error=0.0003433660833089023;
x=9.421276820076999; y=1.4927978151897117; t=28.011; error=0.0003427944756576875;
